12	1134084	4
12	1760730	5
12	68472	2
12	1462488	5
12	1119579	2
12	629383	5
12	2225392	5
12	494150	1
12	1272379	4
12	1496080	4
12	1251664	5
12	831103	5
12	2347565	1
12	516722	3
12	1860339	2
12	826193	5
12	2035299	5
12	1320774	5
12	1955464	4
12	1445236	4
12	1525844	2
12	599328	1
12	1314869	3
12	1792741	3
12	313419	5
12	1176462	5
12	2257731	1
12	1659398	5
12	67769	5
12	2522548	5
12	1606739	2
12	1167931	4
12	2470054	5
12	2169183	4
12	864172	3
12	2209480	5
12	1719610	1
12	814864	3
12	1628552	4
12	1130133	2
12	2417957	5
12	1923732	4
12	1813197	5
12	766982	5
12	396132	5
12	2471125	5
12	2469477	5
12	636262	5
12	2217988	4
12	1588845	5
12	1561764	2
12	735078	5
12	523688	2
12	418403	4
12	454519	5
12	2061336	4
12	77182	4
12	1697790	5
12	523720	4
12	2115174	1
12	1096861	3
12	2232853	5
12	851848	4
12	2342774	5
12	2160085	4
12	1166912	1
12	564403	5
12	2237185	4
12	1265312	3
12	755774	1
12	2115962	4
12	1331957	4
12	1727342	5
12	2567279	3
12	825779	5
12	2599774	5
12	1304853	3
12	67749	5
12	2069524	5
12	1215759	2
12	1097806	3
12	2014204	3
12	1089687	3
12	129839	1
12	2563771	5
12	2626033	5
12	1387521	4
12	1139570	5
12	1155747	5
12	1549483	2
12	1444271	4
12	465713	5
12	1912002	5
12	2074594	5
12	1897107	1
12	975141	4
12	1618915	3
12	332923	1
12	79799	2
12	2455638	5
12	2439493	1
12	144556	1
12	2071416	1
12	492357	4
12	1426373	5
12	1892170	5
12	2519310	5
12	799542	5
12	1637804	5
12	2251674	5
12	543507	2
12	917008	5
12	1298147	3
12	298689	1
12	2368488	5
12	45207	1
12	1141511	2
12	1307565	4
12	1384344	5
12	1836777	4
12	1956085	5
12	1343237	3
12	2378561	5
12	2077708	5
12	147386	1
12	827136	5
12	1363477	1
12	1134379	5
12	539478	3
12	1591085	3
12	2397204	5
12	475631	4
12	1233831	5
12	940917	5
12	2058194	4
12	1105158	4
12	472452	2
12	612653	4
12	839123	5
12	2325954	4
12	452919	5
12	2358799	5
12	2269039	4
12	1452127	5
12	204568	1
12	1824389	1
12	1116080	4
12	361375	5
12	1833446	4
12	1200504	5
12	241634	5
12	475437	5
12	2403229	1
12	871698	1
12	189887	4
12	1973332	5
12	1090765	5
12	2087189	5
12	385102	1
12	808604	4
12	1352800	5
12	754953	4
12	397392	2
12	1219833	1
12	222553	5
12	388418	1
12	997243	1
12	1318951	4
12	2554379	4
12	2435350	5
12	2597191	4
12	1239253	4
12	1602278	1
12	1497845	3
12	1592406	4
12	2286536	2
12	1510091	4
12	255378	4
12	2474624	1
12	2507985	5
12	1913414	5
12	2338153	5
12	2312725	5
12	1007545	5
12	825060	5
12	599592	2
12	42128	5
12	469045	5
12	2243690	2
12	439240	5
12	165247	4
12	760702	5
12	2578541	5
12	2569227	5
12	684876	5
12	1792064	1
12	183007	5
12	1648869	5
12	2155681	1
12	2599262	4
12	2552178	4
12	1473980	1
12	675774	1
12	1479653	1
12	2383871	3
12	1129687	1
12	803468	5
12	1117923	2
12	1085207	5
12	376013	5
12	536334	1
12	2340654	1
12	1165121	5
12	2290978	5
12	412221	5
12	828444	5
12	1731658	4
12	530868	5
12	753231	5
12	1887657	2
12	200805	4
12	859380	5
12	287224	5
12	165288	5
12	1119094	1
12	884354	2
12	743216	3
12	2590220	5
12	1442105	5
12	937813	5
12	2057248	4
12	673526	1
12	1698718	1
12	1716408	1
12	2429310	4
12	1322467	5
12	1009110	1
12	1335998	5
12	4905	3
12	2542967	5
12	1791124	4
12	1290175	4
12	1765734	4
12	935732	5
12	2404972	1
12	869426	5
12	1116129	5
12	868881	1
12	2062552	5
12	627935	2
12	2221386	5
12	743633	4
12	1717675	1
12	1498538	2
12	2270392	5
12	1045053	4
12	2347958	4
12	1443041	4
12	2042159	5
12	351213	5
12	1941375	4
12	553202	3
12	2101632	2
12	2213137	5
12	1092521	3
12	111033	5
12	915472	5
12	1551591	2
12	1554139	5
12	2012563	5
12	2074525	1
12	2310820	1
12	2618515	1
12	294265	4
12	444229	5
12	587471	5
12	85488	5
12	968714	1
12	901167	5
12	817464	5
12	1087416	5
12	2455	5
12	1806446	5
12	2248080	3
12	474106	4
12	1616135	4
12	2424683	1
12	1005156	1
12	1666920	2
12	2147779	5
12	1123870	5
12	1125150	4
12	809831	1
12	2581695	4
12	1999176	5
12	612111	5
12	1322233	5
12	2198070	5
12	879760	5
12	1986034	5
12	995169	5
12	1014412	1
12	769702	1
12	638020	1
12	1523788	5
12	1401233	1
12	1060057	5
12	418859	1
12	1888846	1
12	918708	5
12	1256990	4
12	2626675	4
12	315168	4
12	524142	5
12	1293027	2
12	732879	4
12	1196269	5
12	388514	5
12	1214132	5
12	1114349	1
12	221936	5
12	1161256	1
12	1315827	2
12	548053	4
12	394895	1
12	527953	3
12	596255	3
12	2374631	5
12	1200461	1
12	1068610	3
12	2309341	4
12	274975	5
12	1757328	3
12	2376898	5
12	2308965	1
12	2192420	4
12	1769920	4
12	595778	5
12	1489224	3
12	236815	4
12	1693002	3
12	318718	1
12	428620	5
12	2540945	5
12	2354601	4
12	942007	5
12	2369316	5
12	2331106	4
12	1170130	5
12	699988	5
12	2303365	1
12	1385788	1
12	2234134	4
12	1961753	3
12	2617446	5
12	844335	4
12	2329786	3
12	586430	5
12	2127497	3
12	369542	5
12	1376923	5
12	7748	5
12	1036350	5
12	2565757	5
12	1520710	5
12	81150	5
12	2349538	5
12	325175	1
12	1700871	5
12	2435240	1
12	2561218	3
12	973206	5
12	171232	5
12	1419757	5
12	2251669	4
12	440463	4
12	1883537	1
12	1771365	1
12	2495474	4
12	434101	2
12	1478291	1
12	682560	3
12	2116041	5
12	1684539	5
12	207251	5
12	203738	2
12	1613664	5
12	1966042	1
12	1723583	1
12	2283320	4
12	2367811	5
12	2520941	1
12	2319026	1
12	1960731	5
12	1583631	4
12	2431438	5
12	2008504	5
12	1961777	5
12	888326	2
12	383451	5
12	1564095	3
12	1171086	5
12	1976520	5
12	184705	1
12	187515	5
12	1753736	5
12	1173267	5
12	1319658	3
12	96519	5
12	1950604	1
12	1146632	5
12	2093771	1
12	1806750	5
12	507603	5
12	1812657	5
12	577674	5
12	154009	1
12	923517	5
12	2176780	4
12	1618060	5
12	284180	1
12	403915	1
12	1378386	2
12	2282845	5
12	2025883	1
12	1353938	4
12	1467079	2
12	1068988	5
12	1578237	5
12	1433812	1
12	1999825	5
12	2210272	2
12	1794738	4
12	2532407	4
12	97893	5
12	2040853	5
12	341649	5
12	2415495	5
12	2537543	5
12	2641580	3
12	1055226	4
12	1537675	4
12	2608542	1
12	2499586	1
12	2308706	2
12	1152704	5
12	2047178	4
12	2064713	4
12	860520	4
12	2335640	5
12	267880	2
12	2506843	4
12	1315370	5
12	1044742	5
12	2621201	5
12	2619505	5
12	1256752	5
12	1852784	4
12	810007	1
12	2137163	2
12	212227	5
12	79	4
12	1262403	4
12	418323	4
12	1814824	5
12	2552319	5
12	793113	4
12	320314	4
12	1223966	4
12	322009	5
12	1858305	1
12	1969285	5
12	2083367	5
12	437371	1
12	1846387	5
12	940706	5
12	1776870	1
12	17916	1
12	1989573	1
12	1207104	4
12	581952	5
12	719725	5
12	1495111	5
12	1131186	1
12	843399	5
12	613651	3
12	264900	5
12	874451	1
12	150784	4
12	1568315	3
12	2549746	5
12	2209212	1
12	2530108	2
12	1282335	4
12	1294790	5
12	1924968	5
12	2516386	5
12	1746378	1
12	520283	2
12	473327	1
12	181207	1
12	2539243	1
12	1272168	5
12	2576537	5
12	669086	5
12	2466211	4
12	2502145	4
12	92786	2
12	1851956	2
12	28338	5
12	621462	4
12	2075584	2
12	1168424	2
12	818416	1
12	2478523	5
12	575455	4
12	382906	5
12	2081090	3
12	1902573	5
12	1229196	5
12	510834	5
12	1995099	4
12	1471541	5
12	813521	3
12	771641	1
12	1206380	5
12	334656	2
12	162820	5
12	1072312	4
12	1723385	5
12	1664010	4
12	1014165	4
12	486822	5
12	526043	4
12	2569115	4
12	1147251	1
12	1976745	1
12	1409104	5
12	1679912	1
12	1796886	5
12	1749637	5
12	776905	4
12	1412392	5
12	1935981	4
12	1737529	5
12	1441959	2
12	1831550	5
12	635417	5
12	369646	5
12	1126555	4
12	914602	1
12	1460906	5
12	1725003	5
12	1365750	5
12	1062213	4
12	1921845	5
12	2597077	1
12	2573624	1
12	2453024	5
12	309934	2
12	1995052	1
12	212895	2
12	1800701	1
12	2002123	4
12	2290778	5
12	1181609	5
12	876475	4
12	1611219	4
12	507094	3
12	1219858	5
12	59218	4
12	1757577	5
12	406841	5
12	194096	5
12	2404142	4
12	2635011	1
12	1999791	5
12	1430398	1
12	33758	4
12	2419242	1
12	2616948	4
12	2428896	4
12	1269877	1
12	1663564	5
12	1811832	3
12	862596	5
12	753107	5
12	1546259	1
12	2033635	1
12	455024	4
12	2297136	5
12	101807	3
12	460980	5
12	1893708	1
12	880097	5
12	1668615	5
12	2221446	5
12	17451	2
12	1394012	4
12	1633211	5
12	1610234	5
12	2568756	5
12	1347916	5
12	2006505	5
12	1417851	1
12	2061246	5
12	1955660	1
12	876510	4
12	65286	1
12	1001912	5
12	1449229	4
12	524619	1
12	1459727	5
12	1010690	1
12	146194	5
12	406717	5
12	970174	5
12	1241893	5
12	860105	5
12	391398	4
12	1743756	4
12	717338	4
12	2165484	5
12	1172516	5
12	1505732	4
12	975592	1
12	1354076	3
12	2519096	4
12	2187083	5
12	2256731	5
12	2049525	5
12	1117152	1
12	704069	1
12	2631565	1
12	1474408	2
12	1706831	3
12	1347528	5
12	864068	1
12	379787	1
12	1854658	5
12	2358148	5
12	1103874	1
12	2497599	4
12	1117314	5
12	1123886	5
12	851479	1
12	314146	5
12	1160024	1
12	1026933	5
12	2239537	1
12	456445	4
12	1581512	5
12	870098	1
12	1514852	5
12	1871161	5
12	2500869	5
12	1855317	3
12	653515	5
12	1049142	1
12	1225628	5
12	1090319	5
12	946393	1
12	1157892	3
12	75976	5
12	2464049	5
12	1613136	1
12	382817	2
12	1762768	5
12	2133771	1
12	2392770	3
12	1935592	2
12	2502336	5
12	897867	3
12	1257921	2
12	889724	5
12	390371	3
12	1564435	4
12	842706	5
12	1238762	5
12	2098138	5
12	1454964	4
12	2564142	5
12	1664957	5
12	807551	1
12	1629440	2
12	1702561	5
12	2585641	1
12	1344624	3
12	1293458	2
12	1821474	5
12	1438902	3
12	2491745	2
12	1516199	5
12	1974267	3
12	357226	4
12	199609	5
12	1717532	5
12	2447868	5
12	1787399	4
12	376600	5
12	2091625	5
12	134640	5
12	1980314	3
12	33612	5
12	732122	1
12	1131917	5
12	1493030	5
12	2613921	1
12	417323	3
12	495388	5
12	269913	5
12	2019083	5
12	33711	1
12	2607300	5
12	970306	5
12	799826	5
12	1091251	4
12	2299488	1
12	471462	3
12	2100306	5
12	715542	1
12	958956	4
12	2265867	5
12	2016248	2
12	602139	5
12	248904	1
12	691949	5
12	1008085	1
12	433641	5
12	402413	1
12	1118643	5
12	79408	5
12	400690	4
12	2487809	5
12	977932	5
12	166041	1
12	934693	5
12	2277540	1
12	2316426	5
12	109207	5
12	123392	4
12	1528530	5
12	2085421	2
12	361070	1
12	1627310	5
12	2378393	1
12	1364283	5
12	2511731	3
12	1787323	1
12	2622843	3
12	1316700	5
12	2015182	5
12	654283	2
12	3321	2
12	685565	5
12	846480	2
12	608234	2
12	348244	5
12	2412698	5
12	1637138	5
12	509213	5
12	853135	5
12	786982	5
12	1819434	5
12	668065	3
12	434476	5
12	1672117	3
12	2225743	5
12	2181507	1
12	1349717	5
12	2266372	2
12	1347847	4
12	1437853	1
12	2314733	5
12	781131	4
12	1116031	5
12	1170335	5
12	2107839	3
12	848994	3
12	2182398	5
12	1434295	4
12	1690520	5
12	1934386	4
12	2536114	5
12	974174	1
12	2523257	2
12	1269998	2
12	2269029	4
12	1490538	1
12	1933788	4
12	1982129	5
12	2617292	5
12	1707700	3
12	1834546	1
12	438340	5
12	611669	2
12	1970974	4
12	393226	1
12	1995860	5
12	2474804	4
12	1900445	5
12	372650	5
12	2035945	3
12	1792137	5
12	811388	5
12	1007754	5
12	1572273	5
12	2284890	5
12	491531	5
12	554587	3
12	224713	5
12	342510	3
12	222025	5
12	402743	1
12	235466	1
12	748141	4
12	1452969	5
12	1828179	4
12	853087	5
12	1798075	4
12	648874	5
12	57012	5
12	554171	5
12	86305	5
12	1340377	4
12	1714116	3
12	295393	5
12	1902417	1
12	2180255	5
12	253275	5
12	2648465	5
12	386947	1
12	313693	1
12	1374197	3
12	1570161	5
12	562361	1
12	1410753	5
12	2606799	2
12	1528604	1
12	2130244	5
12	1456376	5
12	1438031	5
12	438535	5
12	1691081	4
12	1740166	3
12	116858	5
12	489454	1
12	1629301	5
12	287545	5
12	1793314	5
12	1306494	1
12	855309	1
12	1079165	3
12	408457	5
12	1377637	1
12	2618819	5
12	1189397	2
12	1984315	1
12	1402612	5
12	2199273	5
12	492810	5
12	1403170	1
12	2022945	4
12	1617915	3
12	2512235	5
12	104237	3
12	1060393	1
12	1608329	1
12	2236105	4
12	976385	5
12	1802819	1
12	918529	5
12	1513550	5
12	473233	2
12	2634607	4
12	269962	1
12	2375962	4
12	74059	1
12	613002	5
12	1416034	4
12	1378016	1
12	897732	2
12	1809573	4
12	1740380	5
12	1629574	5
12	2127108	1
12	759737	4
12	1070519	4
12	308716	2
12	716173	4
12	2150322	1
12	1310736	5
12	1013375	5
12	887523	4
12	529415	2
12	1523919	5
12	2310461	1
12	1823645	5
12	1221268	5
12	2176065	2
12	165720	5
12	1823245	5
12	491513	2
12	360005	5
12	1299887	5
12	806188	5
12	1111814	5
12	2361340	4
12	1349711	5
12	1978942	4
12	2602922	5
12	817920	5
12	47891	5
12	2039272	5
12	1120497	4
12	327860	5
12	2045949	5
12	1109043	4
12	299043	5
12	1323156	5
12	1860673	5
12	682963	1
12	2167628	1
12	376212	5
12	676135	1
12	1130380	4
12	16272	1
12	2487916	5
12	1338823	4
12	1504229	1
12	18856	4
12	1531342	5
12	58485	1
12	1480900	5
12	1719554	5
12	2618083	5
12	2484001	4
12	275282	3
12	752937	5
12	2527390	5
12	2492121	5
12	1599850	4
12	2444240	1
12	1753194	5
12	895935	5
12	408765	5
12	1651226	5
12	403247	1
12	2129592	4
12	2257890	5
12	2561674	4
12	1935358	5
12	2034703	5
12	2263991	1
12	1351421	4
12	2428674	2
12	1271816	5
12	27434	5
12	563264	2
12	2605948	1
12	26124	5
12	371349	5
12	321679	5
12	2564306	3
12	210822	4
12	1194439	3
12	1494683	5
12	1580943	5
12	2073292	1
12	11043	3
12	1791493	1
12	890573	4
12	1074378	1
12	964916	4
12	1504853	1
12	963673	5
12	2007593	5
12	2232041	1
12	1886077	5
12	669124	5
12	1338011	5
12	1842369	4
12	872973	5
12	2435015	1
12	467182	4
12	1675280	1
12	1279821	1
12	774693	5
12	1957039	4
12	2415052	5
12	2469399	5
12	517790	5
12	872882	5
12	1717534	5
12	1072699	5
12	279265	4
12	1911260	5
12	2373185	5
12	853918	3
12	827459	5
12	986015	2
12	2183402	5
12	305344	5
12	530118	4
12	84208	4
12	827057	5
12	2394802	5
12	2538506	4
12	548581	1
12	583958	4
12	1713333	5
12	1797122	5
12	911021	5
12	1278961	4
12	1892467	5
12	2542130	5
12	1557927	5
12	1279667	5
12	2360906	5
12	2144655	5
12	508573	5
12	2226525	4
12	2077046	5
12	2049602	5
12	216059	5
12	2342016	5
12	1506161	1
12	1940764	5
12	1500397	4
12	1502648	1
12	1758525	3
12	1714874	5
12	276418	4
12	2099446	5
12	1835080	1
12	1710658	5
12	257923	4
12	2232571	1
12	1205174	1
12	394534	5
12	1562632	5
12	330677	5
12	1403217	3
12	2033070	5
12	2135802	1
12	441949	5
12	2215076	5
12	2523584	5
12	1720041	5
12	282654	5
12	349411	5
12	1198632	5
12	55339	5
12	1293001	5
12	2206659	5
12	2147527	5
12	1154038	5
12	478815	5
12	1569859	5
12	842841	3
12	2216721	5
12	2185774	5
12	1827071	5
12	458177	5
12	1022452	5
12	2152805	5
12	2273951	4
12	1712758	5
12	1823851	5
12	651230	4
12	280167	1
12	528666	5
12	139358	5
12	611049	5
12	2380603	5
12	2059696	1
12	1143510	4
12	768876	5
12	2170243	5
12	1438606	5
12	232877	5
12	1182475	2
12	2046649	5
12	1769330	5
12	2376301	5
12	1311480	3
12	1949010	5
12	447759	3
12	678911	5
12	2494071	5
12	774602	1
12	272904	5
12	1476342	5
12	1340560	4
12	1349959	5
12	1288627	5
12	1536121	3
12	2089924	5
12	2036838	5
12	2442028	1
12	2450736	1
12	2095929	1
12	2446249	1
12	1730740	1
12	1603022	3
12	553908	5
12	772825	5
12	300435	5
12	867716	5
12	707683	3
12	1863477	5
12	1064540	1
12	2269901	5
12	1349680	5
12	1708765	5
12	413104	1
12	1657195	4
12	1939988	2
12	2486844	5
12	494440	4
12	1089800	5
12	649017	5
12	655617	5
12	1643146	2
12	2126579	5
12	2438621	5
12	510641	1
12	1996893	1
12	785917	4
12	1189462	5
12	1035000	5
12	2013504	1
12	438491	5
12	1597178	4
12	2228502	1
12	2119555	2
12	2584676	3
12	389391	5
12	2094114	5
12	2581488	1
12	2426691	1
12	1483654	5
12	1522324	4
12	2407994	3
12	2057375	1
12	1979820	3
12	983069	1
12	1065445	5
12	984791	5
12	2389571	3
12	1420411	5
12	753901	5
12	222381	5
12	214254	5
12	674927	5
12	2222815	5
12	2122285	5
12	773251	5
12	2646574	5
12	108936	1
12	544833	4
12	1769985	5
12	1791707	2
12	2029744	1
12	1192958	1
12	970684	5
12	2387734	4
12	372095	3
12	271355	1
12	620741	1
12	2120723	1
12	1332017	3
12	39771	1
12	1420308	1
12	669340	1
12	2643806	1
12	631075	1
12	2165353	5
12	483029	5
12	733409	3
12	2167290	2
12	2112235	1
12	218926	1
12	646757	3
12	649547	1
12	1905415	1
12	1067999	2
12	685607	1
12	1902510	1
12	589571	5
12	2016855	4
12	212479	1
12	2467599	5
12	1480821	5
12	2005241	5
12	134744	2
12	2270041	1
12	2234653	2
12	297682	5
12	1692302	1
12	2296610	1
12	1085049	2
12	1011531	4
12	1843168	1
12	2597040	5
12	1110164	4
12	418970	4
12	363180	3
12	1889646	5
12	1861074	4
12	408193	3
12	2485184	2
12	992346	4
12	2119629	1
12	197821	5
12	2087615	4
12	594244	1
12	2249111	1
12	1592816	4
12	137602	5
12	1778238	1
12	290342	3
12	1152594	1
12	1928844	3
12	1329904	3
12	1371238	5
12	630863	5
12	2017088	2
12	1083033	1
12	2455281	3
12	488551	1
12	1570999	3
12	2345454	4
12	795446	5
12	337144	5
12	360411	1
12	1965634	1
12	9597	4
12	200551	4
12	938764	4
12	49355	1
12	50465	5
12	378784	1
12	1320864	1
12	2502100	2
12	903296	1
12	19475	1
12	511899	5
12	555528	4
12	1664458	1
12	1527361	5
12	1517586	4
12	926054	5
12	2265055	5
12	1649513	5
12	2152273	5
12	2018894	4
12	2141089	5
12	874293	5
12	995925	5
12	2485642	5
12	2519865	5
12	439688	5
12	1611752	5
12	912661	4
12	1209453	5
12	2199685	2
12	2516189	2
12	1327480	4
12	340106	5
12	359835	5
12	2028737	5
12	2272860	1
12	2400645	4
12	816025	4
12	1860332	5
12	2151531	1
12	1559797	1
12	2537401	1
12	684488	1
12	838773	1
12	1401742	1
12	534933	5
12	2589198	5
12	1782185	5
12	1154027	4
12	1569593	2
12	2056022	1
12	219888	1
12	131082	3
12	1621561	2
12	1036836	4
12	867311	4
12	2163939	1
12	766489	1
12	555136	5
12	1498236	1
12	1992636	3
12	2103047	5
12	1699606	1
12	2000237	4
12	291883	5
12	2499884	2
12	1277779	2
12	1273765	2
12	2248596	4
12	1101271	5
12	1469999	4
12	1732365	1
12	567705	5
12	441361	5
12	2316429	5
12	1653565	2
12	1432790	5
12	507167	1
12	1861482	4
12	480115	2
12	1238641	5
12	1002453	2
12	583208	3
12	1826722	5
12	907089	2
12	310887	1
12	1085175	2
12	758383	1
12	1439882	5
12	1452499	5
12	522740	5
12	1057021	1
12	2101060	1
12	268719	5
12	336847	1
12	538005	4
12	2287036	1
12	1669360	5
12	411290	3
12	117959	1
12	1502775	3
12	733746	5
12	857132	3
12	2252217	4
12	509277	5
12	2483306	2
12	753283	4
12	2262335	4
12	415605	5
12	1007768	5
12	1170093	5
12	2356355	3
12	1815129	5
12	1558593	5
12	2597822	1
12	828045	5
12	196494	1
12	396093	2
12	1622462	3
12	208579	1
12	123105	5
12	1275166	5
12	682501	4
12	503809	1
12	2496399	5
12	1986816	1
12	1229628	1
12	2022007	5
12	370806	1
12	1931338	5
12	1973951	3
12	77225	5
12	2059635	1
12	322064	3
12	2305404	1
12	340035	2
12	1413367	4
12	2276199	1
12	116252	5
12	590311	5
12	200098	3
12	1123549	1
12	1519378	5
12	1038880	2
12	1336367	1
12	676489	1
12	385781	1
12	854460	2
12	1284016	1
12	2383861	5
12	1810347	5
12	164673	5
12	1806515	5
12	2024111	3
12	1487437	5
12	2371665	1
12	1270431	2
12	61155	1
12	2391620	1
12	1921466	3
12	2118461	3
12	2458372	5
12	20223	2
12	813354	1
12	1184498	5
12	2157060	3
12	2577597	2
12	1401726	3
12	1373866	1
12	1516936	1
12	1611857	5
12	2169063	1
12	544571	3
12	1072585	1
12	522180	3
12	1576983	4
12	2178203	5
12	197070	5
12	814740	5
12	924079	5
12	529687	5
12	1422484	3
12	1538953	4
12	1698802	4
12	1178332	2
12	1105686	5
12	531630	5
12	756299	1
12	2228660	1
12	621244	3
12	761524	1
12	2025463	5
12	1383836	4
12	846859	5
12	387418	2
12	754161	1
12	181843	3
12	266493	1
12	61928	1
12	266036	1
12	1009097	5
12	2177085	4
12	480612	1
12	2409465	5
12	189623	5
12	2337855	5
12	834412	5
12	2512180	4
12	150950	5
12	429260	2
12	1660348	5
12	1802059	3
12	684777	4
12	1114324	5
12	2233293	5
12	1293451	4
12	2449919	5
12	2497498	3
12	466290	4
12	1789450	5
12	594729	1
12	835353	4
12	2190401	1
12	99614	5
12	2092505	1
12	2252435	1
12	1341813	2
12	459060	1
12	616997	1
12	332487	5
12	2107068	4
12	1945029	3
12	1858382	1
12	2523030	3
12	867800	4
12	1295263	5
12	1424768	5
12	340479	1
12	2470021	1
12	2242513	4
12	1564191	4
12	525654	5
12	2253274	5
12	1150705	5
12	2370719	5
12	1360550	5
12	385136	4
12	794999	5
12	783137	2
12	944944	2
12	1177152	4
12	1316605	1
12	2139300	5
12	112449	4
12	1932594	5
12	417411	5
12	629075	5
12	1478117	5
12	300451	4
12	1319737	5
12	2020252	5
12	776187	1
12	2218289	5
12	1152362	1
12	1223949	1
12	2490507	1
12	700490	3
12	958687	1
12	1152933	5
12	1060658	5
12	2171187	2
12	323253	1
12	2071383	5
12	1765047	5
12	1368650	5
12	1448246	4
12	2629195	1
12	1257336	1
12	1442150	5
12	1887920	4
12	2402136	4
12	2643193	5
12	2429759	2
12	1383987	4
12	2473261	5
12	953653	1
12	1398256	1
12	1391837	1
12	1311001	5
12	1617382	4
12	1399396	4
12	1519692	5
12	1001928	4
12	2609187	1
12	646765	4
12	37547	3
12	1793717	1
12	2021115	1
12	119279	3
12	1576227	1
12	2597335	1
12	1429801	3
12	2031909	5
12	1467035	5
12	2052789	2
12	575714	4
12	1533443	5
12	1276711	4
12	100400	1
12	2069442	4
12	1480571	5
12	983572	3
12	764560	3
12	289710	1
12	1026291	4
12	38958	3
12	1455281	1
12	1037245	3
12	20350	5
12	2136912	2
12	2109200	1
12	1981464	5
12	485601	1
12	418190	1
12	401206	5
12	1682349	1
12	280975	5
12	2207806	1
12	734355	1
12	2077664	3
12	1188248	2
